x,y,layer1,layer2,voltage1,voltage2,current
1088.08,4116.8,INT3__SIGN_,INT4__PWR_,0.0027696,0.0027696,-6.09483e-16
1088.08,4116.8,INT4__PWR_,BOTTOM_LAYER,0.0027696,0.0027696,-0
1088.08,4166.01,TOP_LAYER,INT1__GND_,0.00277052,0.00277052,-0
1088.08,4166.01,INT1__GND_,INT2__SIGN_,0.00277052,0.00277052,-6.09483e-16
1088.08,4166.01,INT2__SIGN_,INT3__SIGN_,0.00277052,0.00277052,-0
1088.08,4166.01,INT3__SIGN_,INT4__PWR_,0.00277052,0.00277052,-6.09483e-16
1088.08,4166.01,INT4__PWR_,BOTTOM_LAYER,0.00277052,0.00277052,-0
1088.08,4215.22,TOP_LAYER,INT1__GND_,0.00277162,0.00277162,-0
1088.08,4215.22,INT1__GND_,INT2__SIGN_,0.00277162,0.00277162,-6.09483e-16
1088.08,4215.22,INT2__SIGN_,INT3__SIGN_,0.00277162,0.00277162,-0
1088.08,4215.22,INT3__SIGN_,INT4__PWR_,0.00277162,0.00277162,-6.09483e-16
1088.08,4215.22,INT4__PWR_,BOTTOM_LAYER,0.00277162,0.00277162,-0
1088.08,4264.44,TOP_LAYER,INT1__GND_,0.00277274,0.00277274,-0
1088.08,4264.44,INT1__GND_,INT2__SIGN_,0.00277274,0.00277274,-6.09483e-16
1088.08,4264.44,INT2__SIGN_,INT3__SIGN_,0.00277274,0.00277274,-0
1088.08,4264.44,INT3__SIGN_,INT4__PWR_,0.00277274,0.00277274,-6.09483e-16
1088.08,4264.44,INT4__PWR_,BOTTOM_LAYER,0.00277274,0.00277274,-0
1088.08,4313.65,TOP_LAYER,INT1__GND_,0.00277499,0.00277499,-0
1088.08,4313.65,INT1__GND_,INT2__SIGN_,0.00277499,0.00277499,-6.09483e-16
1088.08,4313.65,INT2__SIGN_,INT3__SIGN_,0.00277499,0.00277499,-0
1088.08,4313.65,INT3__SIGN_,INT4__PWR_,0.00277499,0.00277499,-6.09483e-16
1088.08,4313.65,INT4__PWR_,BOTTOM_LAYER,0.00277499,0.00277499,-0
1088.08,4362.86,TOP_LAYER,INT1__GND_,0.00277612,0.00277612,-0
1088.08,4362.86,INT1__GND_,INT2__SIGN_,0.00277612,0.00277612,-6.09483e-16
1088.08,4362.86,INT2__SIGN_,INT3__SIGN_,0.00277612,0.00277612,-0
1088.08,4362.86,INT3__SIGN_,INT4__PWR_,0.00277612,0.00277612,-6.09483e-16
1088.08,4362.86,INT4__PWR_,BOTTOM_LAYER,0.00277612,0.00277612,-0
1088.08,4412.07,TOP_LAYER,INT1__GND_,0.00277725,0.00277725,-0
1088.08,4412.07,INT1__GND_,INT2__SIGN_,0.00277725,0.00277725,-0
1088.08,4412.07,INT2__SIGN_,INT3__SIGN_,0.00277725,0.00277725,-2.25899e-15
1088.08,4412.07,INT3__SIGN_,INT4__PWR_,0.00277725,0.00277725,-6.09483e-16
1088.08,4412.07,INT4__PWR_,BOTTOM_LAYER,0.00277725,0.00277725,-0
1088.08,4461.29,TOP_LAYER,INT1__GND_,0.00277834,0.00277834,-0
1088.08,4461.29,INT1__GND_,INT2__SIGN_,0.00277834,0.00277834,-6.09483e-16
1088.08,4461.29,INT2__SIGN_,INT3__SIGN_,0.00277834,0.00277834,-0
1088.08,4461.29,INT3__SIGN_,INT4__PWR_,0.00277834,0.00277834,-6.09483e-16
1088.08,4461.29,INT4__PWR_,BOTTOM_LAYER,0.00277834,0.00277834,-0
1088.08,4510.5,TOP_LAYER,INT1__GND_,0.00277995,0.00277995,-0
1088.08,4510.5,INT1__GND_,INT2__SIGN_,0.00277995,0.00277995,-6.09483e-16
1088.08,4510.5,INT2__SIGN_,INT3__SIGN_,0.00277995,0.00277995,-0
1088.08,4510.5,INT3__SIGN_,INT4__PWR_,0.00277995,0.00277995,-6.09483e-16
1088.08,4510.5,INT4__PWR_,BOTTOM_LAYER,0.00277995,0.00277995,-0
1088.08,4559.71,TOP_LAYER,INT1__GND_,0.00278064,0.00278064,-0
1088.08,4559.71,INT1__GND_,INT2__SIGN_,0.00278064,0.00278064,-6.09483e-16
1088.08,4559.71,INT2__SIGN_,INT3__SIGN_,0.00278064,0.00278064,-0
1088.08,4559.71,INT3__SIGN_,INT4__PWR_,0.00278064,0.00278064,-6.09483e-16
1088.08,4559.71,INT4__PWR_,BOTTOM_LAYER,0.00278064,0.00278064,-0
1088.08,4608.92,TOP_LAYER,INT1__GND_,0.0027813,0.0027813,-0
1088.08,4608.92,INT1__GND_,INT2__SIGN_,0.0027813,0.0027813,-6.09483e-16
1088.08,4608.92,INT2__SIGN_,INT3__SIGN_,0.0027813,0.0027813,-0
1088.08,4608.92,INT3__SIGN_,INT4__PWR_,0.0027813,0.0027813,-6.09483e-16
1088.08,4608.92,INT4__PWR_,BOTTOM_LAYER,0.0027813,0.0027813,-0
1088.08,4658.14,TOP_LAYER,INT1__GND_,0.00278191,0.00278191,-0
1088.08,4658.14,INT1__GND_,INT2__SIGN_,0.00278191,0.00278191,-6.09483e-16
1088.08,4658.14,INT2__SIGN_,INT3__SIGN_,0.00278191,0.00278191,-0
1088.08,4658.14,INT3__SIGN_,INT4__PWR_,0.00278191,0.00278191,-6.09483e-16
1088.08,4658.14,INT4__PWR_,BOTTOM_LAYER,0.00278191,0.00278191,-0
1088.08,4707.35,TOP_LAYER,INT1__GND_,0.00278299,0.00278299,-0
1088.08,4707.35,INT1__GND_,INT2__SIGN_,0.00278299,0.00278299,-6.09483e-16
1088.08,4707.35,INT2__SIGN_,INT3__SIGN_,0.00278299,0.00278299,-0
1088.08,4707.35,INT3__SIGN_,INT4__PWR_,0.00278299,0.00278299,-6.09483e-16
1088.08,4707.35,INT4__PWR_,BOTTOM_LAYER,0.00278299,0.00278299,-0
1088.08,4756.56,TOP_LAYER,INT1__GND_,0.00278345,0.00278345,-0
1088.08,4756.56,INT1__GND_,INT2__SIGN_,0.00278345,0.00278345,-6.09483e-16
1088.08,4756.56,INT2__SIGN_,INT3__SIGN_,0.00278345,0.00278345,-0
1088.08,4756.56,INT3__SIGN_,INT4__PWR_,0.00278345,0.00278345,-6.09483e-16
1088.08,4756.56,INT4__PWR_,BOTTOM_LAYER,0.00278345,0.00278345,-0
1091.84,4805.63,TOP_LAYER,INT1__GND_,0.00278382,0.00278382,-0
1091.84,4805.63,INT1__GND_,INT2__SIGN_,0.00278382,0.00278382,-6.09483e-16
1091.84,4805.63,INT2__SIGN_,INT3__SIGN_,0.00278382,0.00278382,-0
1091.84,4805.63,INT3__SIGN_,INT4__PWR_,0.00278382,0.00278382,-6.09483e-16
1091.84,4805.63,INT4__PWR_,BOTTOM_LAYER,0.00278382,0.00278382,-0
1093.27,1164.32,TOP_LAYER,INT1__GND_,0.00272062,0.00272062,-0
1093.27,1164.32,INT1__GND_,INT2__SIGN_,0.00272062,0.00272062,-6.09483e-16
1093.27,1164.32,INT2__SIGN_,INT3__SIGN_,0.00272062,0.00272062,-0
1093.27,1164.32,INT3__SIGN_,INT4__PWR_,0.00272062,0.00272062,-6.09483e-16
1093.27,1164.32,INT4__PWR_,BOTTOM_LAYER,0.00272062,0.00272062,-0
1113.06,4850.03,TOP_LAYER,INT1__GND_,0.0027841,0.0027841,-0
1113.06,4850.03,INT1__GND_,INT2__SIGN_,0.0027841,0.0027841,-6.09483e-16
1113.06,4850.03,INT2__SIGN_,INT3__SIGN_,0.0027841,0.0027841,-0
1113.06,4850.03,INT3__SIGN_,INT4__PWR_,0.0027841,0.0027841,-6.09483e-16
1113.06,4850.03,INT4__PWR_,BOTTOM_LAYER,0.0027841,0.0027841,-0
1117.03,1121.22,TOP_LAYER,INT1__GND_,0.00272054,0.00272054,-0
1117.03,1121.22,INT1__GND_,INT2__SIGN_,0.00272054,0.00272054,-0
1117.03,1121.22,INT2__SIGN_,INT3__SIGN_,0.00272054,0.00272054,-2.25899e-15
1117.03,1121.22,INT3__SIGN_,INT4__PWR_,0.00272054,0.00272054,-6.09483e-16
1117.03,1121.22,INT4__PWR_,BOTTOM_LAYER,0.00272054,0.00272054,-0
1150.59,4881.87,TOP_LAYER,INT1__GND_,0.00278453,0.00278453,-0
1150.59,4881.87,INT1__GND_,INT2__SIGN_,0.00278453,0.00278453,-0
1150.59,4881.87,INT2__SIGN_,INT3__SIGN_,0.00278453,0.00278453,-2.25899e-15
1150.59,4881.87,INT3__SIGN_,INT4__PWR_,0.00278453,0.00278453,-6.09483e-16
1150.59,4881.87,INT4__PWR_,BOTTOM_LAYER,0.00278453,0.00278453,-0
1156.11,1091.3,TOP_LAYER,INT1__GND_,0.00272039,0.00272039,-0
1156.11,1091.3,INT1__GND_,INT2__SIGN_,0.00272039,0.00272039,-0
1156.11,1091.3,INT2__SIGN_,INT3__SIGN_,0.00272039,0.00272039,-2.25899e-15
1156.11,1091.3,INT3__SIGN_,INT4__PWR_,0.00272039,0.00272039,-6.09483e-16
1156.11,1091.3,INT4__PWR_,BOTTOM_LAYER,0.00272039,0.00272039,-0
1178.19,1417.08,TOP_LAYER,INT1__GND_,0.00272208,0.00272208,-2.25899e-15
1178.19,1417.08,INT1__GND_,INT2__SIGN_,0.00272208,0.00272208,2.43793e-15
1178.19,1417.08,INT2__SIGN_,INT3__SIGN_,0.00272208,0.00272208,2.25899e-15
1178.19,1417.08,INT3__SIGN_,INT4__PWR_,0.00272208,0.00272208,2.43793e-15
1178.19,1417.08,INT4__PWR_,BOTTOM_LAYER,0.00272208,0.00272208,4.51799e-15
1178.19,1730.08,TOP_LAYER,INT1__GND_,0.00272599,0.00272595,0.000209253
1178.19,1730.08,INT1__GND_,INT2__SIGN_,0.00272595,0.00272595,1.82845e-15
1178.19,1730.08,INT2__SIGN_,INT3__SIGN_,0.00272595,0.00272595,2.25899e-15
1178.19,1730.08,INT3__SIGN_,INT4__PWR_,0.00272595,0.00272595,3.04741e-15
1178.19,1730.08,INT4__PWR_,BOTTOM_LAYER,0.00272595,0.00272595,2.25899e-15
1178.19,1761.57,TOP_LAYER,INT1__GND_,0.00272602,0.00272595,0.000384715
1178.19,1761.57,INT1__GND_,INT2__SIGN_,0.00272595,0.00272595,1.82845e-15
1178.19,1761.57,INT2__SIGN_,INT3__SIGN_,0.00272595,0.00272595,2.25899e-15
1178.19,1761.57,INT3__SIGN_,INT4__PWR_,0.00272595,0.00272595,3.04741e-15
1178.19,1761.57,INT4__PWR_,BOTTOM_LAYER,0.00272595,0.00272595,2.25899e-15
1178.19,1793.07,TOP_LAYER,INT1__GND_,0.00272637,0.00272637,1.43101e-05
1178.19,1793.07,INT1__GND_,INT2__SIGN_,0.00272637,0.00272637,1.82845e-15
1178.19,1793.07,INT2__SIGN_,INT3__SIGN_,0.00272637,0.00272637,2.25899e-15
1178.19,1793.07,INT3__SIGN_,INT4__PWR_,0.00272637,0.00272637,3.04741e-15
1178.19,1793.07,INT4__PWR_,BOTTOM_LAYER,0.00272637,0.00272637,2.25899e-15
1178.19,1824.56,TOP_LAYER,INT1__GND_,0.00272668,0.00272679,-0.000608278
1178.19,1824.56,INT1__GND_,INT2__SIGN_,0.00272679,0.00272679,1.82845e-15
1178.19,1824.56,INT2__SIGN_,INT3__SIGN_,0.00272679,0.00272679,2.25899e-15
1178.19,1824.56,INT3__SIGN_,INT4__PWR_,0.00272679,0.00272679,3.04741e-15
1178.19,1824.56,INT4__PWR_,BOTTOM_LAYER,0.00272679,0.00272679,2.25899e-15
1178.19,2137.56,TOP_LAYER,INT1__GND_,0.00273157,0.00273157,-2.25899e-15
1178.19,2137.56,INT1__GND_,INT2__SIGN_,0.00273157,0.00273157,2.43793e-15
1178.19,2137.56,INT2__SIGN_,INT3__SIGN_,0.00273157,0.00273157,4.51799e-15
1178.19,2137.56,INT3__SIGN_,INT4__PWR_,0.00273157,0.00273157,2.43793e-15
1178.19,2137.56,INT4__PWR_,BOTTOM_LAYER,0.00273157,0.00273157,2.25899e-15
1197.89,4895.44,TOP_LAYER,INT1__GND_,0.00278482,0.00278482,-0
1197.89,4895.44,INT1__GND_,INT2__SIGN_,0.00278482,0.00278482,-6.09483e-16
1197.89,4895.44,INT2__SIGN_,INT3__SIGN_,0.00278482,0.00278482,-0
1197.89,4895.44,INT3__SIGN_,INT4__PWR_,0.00278482,0.00278482,-6.09483e-16
1197.89,4895.44,INT4__PWR_,BOTTOM_LAYER,0.00278482,0.00278482,-0
1204,1079.97,TOP_LAYER,INT1__GND_,0.00272015,0.00272015,-0
1204,1079.97,INT1__GND_,INT2__SIGN_,0.00272015,0.00272015,-6.09483e-16
1204,1079.97,INT2__SIGN_,INT3__SIGN_,0.00272015,0.00272015,-0
1204,1079.97,INT3__SIGN_,INT4__PWR_,0.00272015,0.00272015,-6.09483e-16
1204,1079.97,INT4__PWR_,BOTTOM_LAYER,0.00272015,0.00272015,-0
1276.15,1164.79,TOP_LAYER,INT1__GND_,0.00272059,0.00272059,-0
1276.15,1164.79,INT1__GND_,INT2__SIGN_,0.00272059,0.00272059,-0
1276.15,1164.79,INT2__SIGN_,INT3__SIGN_,0.00272059,0.00272059,-0
1276.15,1164.79,INT3__SIGN_,INT4__PWR_,0.00272059,0.00272059,-8.60002e-15
1276.15,1164.79,INT4__PWR_,BOTTOM_LAYER,0.00272059,0.00272059,-0
1276.15,4708.1,TOP_LAYER,INT1__GND_,0.00278412,0.00278412,-0
1276.15,4708.1,INT1__GND_,INT2__SIGN_,0.00278412,0.00278412,-0
1276.15,4708.1,INT2__SIGN_,INT3__SIGN_,0.00278412,0.00278412,-0
1276.15,4708.1,INT3__SIGN_,INT4__PWR_,0.00278412,0.00278412,-8.60002e-15
1276.15,4708.1,INT4__PWR_,BOTTOM_LAYER,0.00278412,0.00278412,-0
1247.1,4896.17,TOP_LAYER,INT1__GND_,0.00278578,0.00278578,-0
1247.1,4896.17,INT1__GND_,INT2__SIGN_,0.00278578,0.00278578,-1.82845e-15
1247.1,4896.17,INT2__SIGN_,INT3__SIGN_,0.00278578,0.00278578,-2.25899e-15
1247.1,4896.17,INT3__SIGN_,INT4__PWR_,0.00278578,0.00278578,-6.09483e-16
1247.1,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00278578,0.00278578,-0
1253.21,1079.73,TOP_LAYER,INT1__GND_,0.00271998,0.00271998,-0
1253.21,1079.73,INT1__GND_,INT2__SIGN_,0.00271998,0.00271998,-6.09483e-16
1253.21,1079.73,INT2__SIGN_,INT3__SIGN_,0.00271998,0.00271998,-0
1253.21,1079.73,INT3__SIGN_,INT4__PWR_,0.00271998,0.00271998,-6.09483e-16
1253.21,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00271998,0.00271998,-0
1296.31,4896.17,TOP_LAYER,INT1__GND_,0.00278648,0.00278648,-0
1296.31,4896.17,INT1__GND_,INT2__SIGN_,0.00278648,0.00278648,-6.09483e-16
1296.31,4896.17,INT2__SIGN_,INT3__SIGN_,0.00278648,0.00278648,-0
1296.31,4896.17,INT3__SIGN_,INT4__PWR_,0.00278648,0.00278648,-6.09483e-16
1296.31,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00278648,0.00278648,-0
1302.42,1079.73,TOP_LAYER,INT1__GND_,0.00271977,0.00271977,-0
1302.42,1079.73,INT1__GND_,INT2__SIGN_,0.00271977,0.00271977,-0
1302.42,1079.73,INT2__SIGN_,INT3__SIGN_,0.00271977,0.00271977,-2.25899e-15
1302.42,1079.73,INT3__SIGN_,INT4__PWR_,0.00271977,0.00271977,-6.09483e-16
1302.42,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00271977,0.00271977,-0
1345.52,4896.17,TOP_LAYER,INT1__GND_,0.00278736,0.00278736,-0
1345.52,4896.17,INT1__GND_,INT2__SIGN_,0.00278736,0.00278736,-6.09483e-16
1345.52,4896.17,INT2__SIGN_,INT3__SIGN_,0.00278736,0.00278736,-0
1345.52,4896.17,INT3__SIGN_,INT4__PWR_,0.00278736,0.00278736,-6.09483e-16
1345.52,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00278736,0.00278736,-0
1351.63,1079.73,TOP_LAYER,INT1__GND_,0.00271952,0.00271952,-0
1351.63,1079.73,INT1__GND_,INT2__SIGN_,0.00271952,0.00271952,-6.09483e-16
1351.63,1079.73,INT2__SIGN_,INT3__SIGN_,0.00271952,0.00271952,-0
1351.63,1079.73,INT3__SIGN_,INT4__PWR_,0.00271952,0.00271952,-6.09483e-16
1351.63,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00271952,0.00271952,-0
1394.74,4896.17,TOP_LAYER,INT1__GND_,0.00278847,0.00278847,-0
1394.74,4896.17,INT1__GND_,INT2__SIGN_,0.00278847,0.00278847,-6.09483e-16
1394.74,4896.17,INT2__SIGN_,INT3__SIGN_,0.00278847,0.00278847,-0
1394.74,4896.17,INT3__SIGN_,INT4__PWR_,0.00278847,0.00278847,-6.09483e-16
1394.74,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00278847,0.00278847,-0
1398.86,1704.49,TOP_LAYER,INT1__GND_,0.00272484,0.00272487,-0.000169196
1398.86,1704.49,INT1__GND_,INT2__SIGN_,0.00272487,0.00272487,3.04741e-15
1398.86,1704.49,INT2__SIGN_,INT3__SIGN_,0.00272487,0.00272487,2.25899e-15
1398.86,1704.49,INT3__SIGN_,INT4__PWR_,0.00272487,0.00272487,2.43793e-15
1398.86,1704.49,INT4__PWR_,BOTTOM_LAYER,0.00272487,0.00272487,2.25899e-15
1400.85,1079.73,TOP_LAYER,INT1__GND_,0.00271893,0.00271893,-0
1400.85,1079.73,INT1__GND_,INT2__SIGN_,0.00271893,0.00271893,-6.09483e-16
1400.85,1079.73,INT2__SIGN_,INT3__SIGN_,0.00271893,0.00271893,-0
1400.85,1079.73,INT3__SIGN_,INT4__PWR_,0.00271893,0.00271893,-6.09483e-16
1400.85,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00271893,0.00271893,-0
1414.61,1688.74,TOP_LAYER,INT1__GND_,0.00272484,0.00272483,5.63988e-05
1414.61,1688.74,INT1__GND_,INT2__SIGN_,0.00272483,0.00272483,1.82845e-15
1414.61,1688.74,INT2__SIGN_,INT3__SIGN_,0.00272483,0.00272483,2.25899e-15
1414.61,1688.74,INT3__SIGN_,INT4__PWR_,0.00272483,0.00272483,3.04741e-15
1414.61,1688.74,INT4__PWR_,BOTTOM_LAYER,0.00272483,0.00272483,2.25899e-15
1414.61,1720.23,TOP_LAYER,INT1__GND_,0.00272484,0.00272483,5.63988e-05
1414.61,1720.23,INT1__GND_,INT2__SIGN_,0.00272483,0.00272483,1.82845e-15
1414.61,1720.23,INT2__SIGN_,INT3__SIGN_,0.00272483,0.00272483,2.25899e-15
1414.61,1720.23,INT3__SIGN_,INT4__PWR_,0.00272483,0.00272483,3.04741e-15
1414.61,1720.23,INT4__PWR_,BOTTOM_LAYER,0.00272483,0.00272483,2.25899e-15
1430.36,1704.49,TOP_LAYER,INT1__GND_,0.00272484,0.00272483,5.63988e-05
1430.36,1704.49,INT1__GND_,INT2__SIGN_,0.00272483,0.00272483,1.82845e-15
1430.36,1704.49,INT2__SIGN_,INT3__SIGN_,0.00272483,0.00272483,2.25899e-15
1430.36,1704.49,INT3__SIGN_,INT4__PWR_,0.00272483,0.00272483,3.04741e-15
1430.36,1704.49,INT4__PWR_,BOTTOM_LAYER,0.00272483,0.00272483,2.25899e-15
1443.95,4896.17,TOP_LAYER,INT1__GND_,0.00279165,0.00279165,-0
1443.95,4896.17,INT1__GND_,INT2__SIGN_,0.00279165,0.00279165,-6.09483e-16
1443.95,4896.17,INT2__SIGN_,INT3__SIGN_,0.00279165,0.00279165,-0
1443.95,4896.17,INT3__SIGN_,INT4__PWR_,0.00279165,0.00279165,-6.09483e-16
1443.95,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00279165,0.00279165,-0
1450.06,1079.73,TOP_LAYER,INT1__GND_,0.00271858,0.00271858,-0
1450.06,1079.73,INT1__GND_,INT2__SIGN_,0.00271858,0.00271858,-1.82845e-15
1450.06,1079.73,INT2__SIGN_,INT3__SIGN_,0.00271858,0.00271858,-2.25899e-15
1450.06,1079.73,INT3__SIGN_,INT4__PWR_,0.00271858,0.00271858,-6.09483e-16
1450.06,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00271858,0.00271858,-0
1472.19,2820.73,TOP_LAYER,INT1__GND_,0.00274238,0.00274238,2.35862e-14
1472.19,2820.73,INT1__GND_,INT2__SIGN_,0.00274238,0.00274238,-1.69697e-14
1472.19,2820.73,INT2__SIGN_,INT3__SIGN_,0.00274238,0.00274238,-1.57241e-14
1472.19,2820.73,INT3__SIGN_,INT4__PWR_,0.00274238,0.00274238,-1.69697e-14
1472.19,2820.73,INT4__PWR_,BOTTOM_LAYER,0.00274238,0.00274238,-1.57241e-14
1472.19,3000.73,TOP_LAYER,INT1__GND_,0.0027455,0.0027455,2.35862e-14
1472.19,3000.73,INT1__GND_,INT2__SIGN_,0.0027455,0.0027455,-1.69697e-14
1472.19,3000.73,INT2__SIGN_,INT3__SIGN_,0.0027455,0.0027455,-1.57241e-14
1472.19,3000.73,INT3__SIGN_,INT4__PWR_,0.0027455,0.0027455,-1.69697e-14
1472.19,3000.73,INT4__PWR_,BOTTOM_LAYER,0.0027455,0.0027455,-1.57241e-14
1468.74,1417.08,TOP_LAYER,INT1__GND_,0.00272001,0.00272013,-0.000621909
1468.74,1417.08,INT1__GND_,INT2__SIGN_,0.00272013,0.00272013,1.82845e-15
1468.74,1417.08,INT2__SIGN_,INT3__SIGN_,0.00272013,0.00272013,4.51799e-15
1468.74,1417.08,INT3__SIGN_,INT4__PWR_,0.00272013,0.00272013,3.04741e-15
1468.74,1417.08,INT4__PWR_,BOTTOM_LAYER,0.00272013,0.00272013,2.25899e-15
1468.74,2137.56,TOP_LAYER,INT1__GND_,0.00273135,0.00273135,3.21618e-06
1468.74,2137.56,INT1__GND_,INT2__SIGN_,0.00273135,0.00273135,1.82845e-15
1468.74,2137.56,INT2__SIGN_,INT3__SIGN_,0.00273135,0.00273135,2.25899e-15
1468.74,2137.56,INT3__SIGN_,INT4__PWR_,0.00273135,0.00273135,2.43793e-15
1468.74,2137.56,INT4__PWR_,BOTTOM_LAYER,0.00273135,0.00273135,4.51799e-15
1493.16,4896.17,TOP_LAYER,INT1__GND_,0.00279396,0.00279396,-0
1493.16,4896.17,INT1__GND_,INT2__SIGN_,0.00279396,0.00279396,-6.09483e-16
1493.16,4896.17,INT2__SIGN_,INT3__SIGN_,0.00279396,0.00279396,-0
1493.16,4896.17,INT3__SIGN_,INT4__PWR_,0.00279396,0.00279396,-6.09483e-16
1493.16,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00279396,0.00279396,-0
1499.27,1079.73,TOP_LAYER,INT1__GND_,0.0027182,0.0027182,-0
1499.27,1079.73,INT1__GND_,INT2__SIGN_,0.0027182,0.0027182,-6.09483e-16
1499.27,1079.73,INT2__SIGN_,INT3__SIGN_,0.0027182,0.0027182,-0
1499.27,1079.73,INT3__SIGN_,INT4__PWR_,0.0027182,0.0027182,-6.09483e-16
1499.27,1079.73,INT4__PWR_,BOTTOM_LAYER,0.0027182,0.0027182,-0
1500.24,1417.08,TOP_LAYER,INT1__GND_,0.00271973,0.00271976,-0.000133419
1500.24,1417.08,INT1__GND_,INT2__SIGN_,0.00271976,0.00271976,1.82845e-15
1500.24,1417.08,INT2__SIGN_,INT3__SIGN_,0.00271976,0.00271976,4.51799e-15
1500.24,1417.08,INT3__SIGN_,INT4__PWR_,0.00271976,0.00271976,2.43793e-15
1500.24,1417.08,INT4__PWR_,BOTTOM_LAYER,0.00271976,0.00271976,4.51799e-15
1500.24,2137.56,TOP_LAYER,INT1__GND_,0.00273134,0.00273133,4.39303e-05
1500.24,2137.56,INT1__GND_,INT2__SIGN_,0.00273133,0.00273133,3.04741e-15
1500.24,2137.56,INT2__SIGN_,INT3__SIGN_,0.00273133,0.00273133,2.25899e-15
1500.24,2137.56,INT3__SIGN_,INT4__PWR_,0.00273133,0.00273133,2.43793e-15
1500.24,2137.56,INT4__PWR_,BOTTOM_LAYER,0.00273133,0.00273133,2.25899e-15
1531.73,1417.08,TOP_LAYER,INT1__GND_,0.00271934,0.00271933,4.77662e-05
1531.73,1417.08,INT1__GND_,INT2__SIGN_,0.00271933,0.00271933,2.43793e-15
1531.73,1417.08,INT2__SIGN_,INT3__SIGN_,0.00271933,0.00271933,2.25899e-15
1531.73,1417.08,INT3__SIGN_,INT4__PWR_,0.00271933,0.00271933,3.04741e-15
1531.73,1417.08,INT4__PWR_,BOTTOM_LAYER,0.00271933,0.00271933,2.25899e-15
1531.73,2137.56,TOP_LAYER,INT1__GND_,0.00273136,0.00273136,2.86919e-05
1531.73,2137.56,INT1__GND_,INT2__SIGN_,0.00273136,0.00273136,2.43793e-15
1531.73,2137.56,INT2__SIGN_,INT3__SIGN_,0.00273136,0.00273136,2.25899e-15
1531.73,2137.56,INT3__SIGN_,INT4__PWR_,0.00273136,0.00273136,3.04741e-15
1531.73,2137.56,INT4__PWR_,BOTTOM_LAYER,0.00273136,0.00273136,2.25899e-15
1550.14,2595.73,TOP_LAYER,INT1__GND_,0.00273839,0.00273839,2.35862e-14
1550.14,2595.73,INT1__GND_,INT2__SIGN_,0.00273839,0.00273839,-1.69697e-14
1550.14,2595.73,INT2__SIGN_,INT3__SIGN_,0.00273839,0.00273839,-1.57241e-14
1550.14,2595.73,INT3__SIGN_,INT4__PWR_,0.00273839,0.00273839,-1.48485e-14
1550.14,2595.73,INT4__PWR_,BOTTOM_LAYER,0.00273839,0.00273839,-2.35862e-14
1550.14,2685.73,TOP_LAYER,INT1__GND_,0.00273965,0.00273965,2.35862e-14
1550.14,2685.73,INT1__GND_,INT2__SIGN_,0.00273965,0.00273965,-1.48485e-14
1550.14,2685.73,INT2__SIGN_,INT3__SIGN_,0.00273965,0.00273965,-2.35862e-14
1550.14,2685.73,INT3__SIGN_,INT4__PWR_,0.00273965,0.00273965,-1.69697e-14
1550.14,2685.73,INT4__PWR_,BOTTOM_LAYER,0.00273965,0.00273965,-1.57241e-14
1550.14,2775.73,TOP_LAYER,INT1__GND_,0.00274153,0.00274153,2.35862e-14
1550.14,2775.73,INT1__GND_,INT2__SIGN_,0.00274153,0.00274153,-1.69697e-14
1550.14,2775.73,INT2__SIGN_,INT3__SIGN_,0.00274153,0.00274153,-1.57241e-14
1550.14,2775.73,INT3__SIGN_,INT4__PWR_,0.00274153,0.00274153,-1.69697e-14
1550.14,2775.73,INT4__PWR_,BOTTOM_LAYER,0.00274153,0.00274153,-1.57241e-14
1550.14,3225.73,TOP_LAYER,INT1__GND_,0.00274998,0.00274998,2.35862e-14
1550.14,3225.73,INT1__GND_,INT2__SIGN_,0.00274998,0.00274998,-1.69697e-14
1550.14,3225.73,INT2__SIGN_,INT3__SIGN_,0.00274998,0.00274998,-1.57241e-14
1550.14,3225.73,INT3__SIGN_,INT4__PWR_,0.00274998,0.00274998,-1.69697e-14
1550.14,3225.73,INT4__PWR_,BOTTOM_LAYER,0.00274998,0.00274998,-1.57241e-14
1550.14,3315.73,TOP_LAYER,INT1__GND_,0.00275082,0.00275082,1.57241e-14
1550.14,3315.73,INT1__GND_,INT2__SIGN_,0.00275082,0.00275082,-1.69697e-14
1550.14,3315.73,INT2__SIGN_,INT3__SIGN_,0.00275082,0.00275082,-1.57241e-14
1550.14,3315.73,INT3__SIGN_,INT4__PWR_,0.00275082,0.00275082,-1.69697e-14
1550.14,3315.73,INT4__PWR_,BOTTOM_LAYER,0.00275082,0.00275082,-1.57241e-14
1542.37,4896.17,TOP_LAYER,INT1__GND_,0.00279698,0.00279698,-0
1542.37,4896.17,INT1__GND_,INT2__SIGN_,0.00279698,0.00279698,-6.09483e-16
